USER_ID,SUBSCRIPTION_ID,NEW_PAID_SUBSCRIPTION_DATE,TRIAL_DURATION_DAYS,SUBSCRIPTION_TIER,SUBSCRIPTION_SOURCE,SUBSCRIPTION_PROVIDER,SUBSCRIPTION_AFFILIATE,AGE,GENDER_IDENTITY,COUNTRY,REGION_TYPE_LEVEL_1,REGION_TYPE_LEVEL_2,CLASS_FORMAT_PREFERENCE,CLASS_INTENSITY_PREFERENCE,CLASS_PER_WEEK_GOAL,DANCE_LEVEL_PREFERENCE,FITNESS_GOAL_PREFERENCE,MOTIVATING_FACTORS,MUSIC_PREFERENCE,APP_VERSION,DEVICE_OPERATING_SYSTEM,DEVICE_MANUFACTURER,DEVICE_BRAND,DEVICE_MODEL,APP_INSTALL_TO_PAID_SUBSCRIPTION_DAYS,NO_VIDEO_STARTED_30D,NO_VIDEO_WATCHED_30D,AVG_VIDEO_WATCHED_PERCENTAGE_30D,AVG_VIDEO_LENGTH_MIN_30D,PAID_SUBSCRIPTION_DURATION_DAYS,PAID_SUBSCRIPTION_CHURN_30D
2848679,c09da88a-d526-4687-a79f-603d0ef451bb,2025-11-21,7,Monthly,App,App to Web,,,,United States of America,"Canada, Great Britain & United States",North America,Virtual Classes,"[
  ""Medium""
]",3,Intermediate,,,"[
  ""Bachata"",
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""Hip Hop"",
  ""Merengue"",
  ""Pop"",
  ""R&B"",
  ""Reggae"",
  ""Reggaeton"",
  ""Salsa""
]",6,iOS,Apple,Apple,"Iphone17,1",654,3,1,1,30.8625,2,1
4286534,8d7c0be8-8d16-45ad-8ee5-e0f79444fc4a,2025-11-20,7,Annual,App,Apple,,25-34,female,Romania,Rest of the World,Europe,,"[
  ""Medium""
]",4,Intermediate,Start my fitness journey,,"[
  ""Bachata"",
  ""Caribbean Rhythms"",
  ""Merengue"",
  ""Reggaeton"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone16,2",7,0,0,0,0,3,1
2954519,42e07bbb-58d2-4308-a6cb-7977e77565e3,2025-11-09,0,Monthly,App,Apple,,,,United States of America,"Canada, Great Britain & United States",North America,Virtual Classes,"[
  ""Medium""
]",,Intermediate,,"[
  ""Finding local classes I love"",
  ""Joining a supportive community"",
  ""Taking classes at home"",
  ""Tracking activity streaks"",
  ""Receiving class reminders"",
  ""Learning dances""
]","[
  ""Afrobeats"",
  ""Alternative"",
  ""Bachata"",
  ""Belly Dance"",
  ""Bhangra"",
  ""Blues"",
  ""Bollywood"",
  ""Broadway"",
  ""Country"",
  ""Cumbia"",
  ""Disco"",
  ""Funk"",
  ""Hip Hop"",
  ""House"",
  ""K-Pop"",
  ""Merengue"",
  ""Other"",
  ""Pop"",
  ""R&B"",
  ""Reggae"",
  ""Reggaeton"",
  ""Rock"",
  ""Salsa"",
  ""Soca""
]",2,iOS,Apple,Apple,"Iphone14,7",584,2,2,0.52475,20.55,14,1
4281740,8fd54852-20fd-4ea4-99d5-81c6ea967033,2025-11-10,0,Monthly,Web,Stripe,,45-54,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",4,Intermediate,lose weight and tone,,"[
  ""Brazilian Rhythms"",
  ""Cumbia"",
  ""Disco"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""Techno""
]",,iOS,,,,,0,0,0,0,13,1
4288627,2d3fdc63-3e53-4353-b786-32accdccb578,2025-11-14,0,Monthly,App,Apple,,25-34,female,Germany,Rest of the World,Europe,,"[
  ""Medium""
]",3,Beginner,lose weight and tone,,"[
  ""Disco"",
  ""Electronic"",
  ""Pop""
]",2,iOS,Apple,Apple,"Iphone13,1",0,0,0,0,0,9,1
2641571,6d6738f2-da7a-42b8-8bfa-12341faa4e2d,2025-11-16,0,Monthly,App,Apple,,,,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Country"",
  ""Hip Hop"",
  ""Pop"",
  ""R&B"",
  ""Reggaeton"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone17,2",410,3,2,0.9983,19.62,7,1
4278060,06c32b4b-4f2a-48e0-b6c6-446fe1e8b537,2025-11-15,7,Annual,Web,Stripe,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low"",
  ""Medium""
]",3,Beginner,lose weight and tone,,"[
  ""Hip Hop"",
  ""Pop"",
  ""Salsa""
]",,iOS,,,,,0,0,0,0,8,1
4281371,3ba24c1e-6473-4905-8e62-4ffba503fb32,2025-11-17,7,Annual,Web,Stripe,,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",5,Intermediate,lose weight and tone,,"[
  ""Bachata"",
  ""Disco"",
  ""Electronic"",
  ""Hip Hop"",
  ""House"",
  ""Pop"",
  ""Reggaeton"",
  ""Techno""
]",2,iOS,Apple,Apple,"Iphone17,3",7,4,2,0.1833,31.016666667,6,1
4286905,640c7b29-69e5-4788-b0a9-c17d000deae4,2025-11-20,7,Annual,Web,Stripe,,55-64,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Bachata"",
  ""Caribbean Rhythms"",
  ""Disco"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Techno""
]",2,iOS,Apple,Apple,"Iphone14,7",7,0,0,0,0,3,1
4288313,40ba7370-da36-4123-967b-466f4123cd8e,2025-11-14,0,Annual,Web,Stripe,,25-34,male,United Kingdom,"Canada, Great Britain & United States",Europe,,"[
  ""Medium""
]",3,Beginner,lose weight and tone,,"[
  ""Bachata""
]",,Mac OS X,,,,,0,0,0,0,9,1
4277260,13c7ad04-6a62-492a-a1b3-6dda19527888,2025-11-14,7,Annual,Web,App to Web,,,,United States of America,"Canada, Great Britain & United States",North America,,,,,,,,2,iOS,Apple,Apple,"Iphone16,2",,0,0,0,0,9,1
4287234,dc8079e9-e3e8-4cd0-80a4-41f10f61d7c5,2025-11-13,0,Monthly,Web,Stripe,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Beginner,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""House"",
  ""Pop"",
  ""Reggaeton"",
  ""Techno""
]",2,iOS,Apple,Apple,"Iphone15,4",0,0,0,0,0,10,1
4217540,beefadf5-7fb9-4418-bd1d-1ce70de1f512,2025-11-19,7,Annual,Web,Stripe,,55-64,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",5,Intermediate,lose weight and tone,,"[
  ""Pop""
]",3.14.0,Android,Samsung,Samsung,Sm-S938u,7,0,0,0,0,4,1
4298061,6a6e31cd-47a9-4901-a7bd-84d829f93fb2,2025-11-19,0,Monthly,App,Apple,,55-64,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,,,,6,iOS,Apple,Apple,"Iphone17,1",0,1,0,0,13.916666667,4,1
3710304,a07476c0-b04c-4417-af1c-18a7a2d5dca5,2025-11-20,0,Monthly,App,Apple,,,,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium"",
  ""Low""
]",3,Beginner,lose weight and tone,,"[
  ""Country"",
  ""Pop"",
  ""Rock""
]",6,iOS,Apple,Apple,"Iphone15,4",280,3,3,0.6185333333,24.988888889,3,1
4281703,7a06925d-4f71-4847-8194-6a550f3ec4ad,2025-11-17,7,Annual,App,Google,,45-54,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",,Beginner,Have some fun,,"[
  ""Caribbean Rhythms"",
  ""Merengue"",
  ""Reggaeton"",
  ""Salsa""
]",1.9.40,Android,Samsung,Samsung,Sm-S918u1,7,0,0,0,0,6,1
4294913,7af6b9d7-a2ae-4346-98ed-57d40c0bcc85,2025-11-18,0,Monthly,Web,App to Web,,55-64,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Brazilian Rhythms"",
  ""Pop""
]",2,iOS,Apple,Apple,"Iphone16,1",0,0,0,0,0,5,1
4284196,a6ceb92c-fe54-4ad7-a88f-a5d6f832477c,2025-11-18,7,Annual,Web,Stripe,,55-64,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low""
]",4,Intermediate,lose weight and tone,,"[
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Cumbia"",
  ""Merengue"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone17,2",7,0,0,0,0,5,1
4297272,44a92cf7-0087-434e-aa08-b8121c184ec4,2025-11-19,0,Monthly,Web,Stripe,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",2,Beginner,lose weight and tone,,"[
  ""Hip Hop"",
  ""Pop"",
  ""Salsa""
]",6,iOS,Apple,Apple,"Iphone15,2",0,3,3,0.6628333333,31.688888889,4,1
4276632,5b82adf5-7222-46e7-8b1b-9d3ff9997db0,2025-11-14,7,Annual,Web,Stripe,Strand,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",2,Intermediate,lose weight and tone,,"[
  ""Electronic"",
  ""House"",
  ""Pop""
]",3.13.1,Android,Samsung,Samsung,Sm-S938u,7,2,1,0.4048,13.916666667,9,1
4278282,8f2dd474-2356-4c7d-b22e-89fe4975c4ed,2025-11-08,0,Monthly,Web,Stripe,,35-44,female,United Kingdom,"Canada, Great Britain & United States",Europe,,"[
  ""Medium""
]",3,Beginner,Start my fitness journey,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Pop"",
  ""Salsa"",
  ""World Rhythms""
]",2,iOS,Apple,Apple,"Iphone13,4",0,1,0,0,13.916666667,15,1
4260847,907d6e1b-4cde-4467-96ec-48f2d483b896,2025-11-09,7,Annual,Web,Stripe,,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,Start my fitness journey,,"[
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",3.14.0,Android,Samsung,Samsung,Sm-A326u,12,0,0,0,0,14,1
4292013,701c1dbd-2a9c-4732-9669-790546b146fa,2025-11-16,0,Monthly,App,Apple,,25-34,female,Italy,Rest of the World,Europe,,"[
  ""Medium""
]",3,Beginner,lose weight and tone,,"[
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Disco"",
  ""Pop"",
  ""Reggaeton"",
  ""World Rhythms""
]",6,iOS,Apple,Apple,"Iphone14,7",0,0,0,0,0,7,1
3895464,6624d967-27b5-40df-bb4c-900b5f99c8a1,2025-11-17,0,Annual,App,Apple,,,,India,Rest of the World,India,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Afrobeats"",
  ""Bhangra"",
  ""Bollywood"",
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""Disco"",
  ""Hip Hop"",
  ""K-Pop"",
  ""Pop"",
  ""Reggaeton"",
  ""Soca""
]",2,iOS,Apple,Apple,"Iphone17,3",204,3,2,0.6797,49.85,6,1
4289095,5c9499e5-3ccc-4949-bd76-ec016bfeac01,2025-11-14,0,Monthly,App,Apple,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low"",
  ""Medium""
]",3,Beginner,lose weight and tone,,"[
  ""Electronic"",
  ""House"",
  ""Pop"",
  ""Techno""
]",2,iOS,Apple,Apple,"Iphone16,1",0,0,0,0,0,9,1
4274220,b707daae-557a-48be-91c3-a0e1837ef49b,2025-11-12,7,Annual,Web,App to Web,,45-54,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,reduce stress,,"[
  ""Cumbia"",
  ""Disco"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Salsa"",
  ""Techno""
]",2,iOS,Apple,Apple,"Iphone17,4",14,0,0,0,0,11,1
2579004,dcaf3f8c-fbf5-4683-b0a3-219e990f7173,2025-11-14,7,Annual,App,Apple,,65+,female,Canada,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Advanced,lose weight and tone,,"[
  ""Pop""
]",6,iOS,Apple,Apple,"Ipad12,1",25,4,4,0.9983,29.416666667,9,1
4269502,178896a6-f01f-4cce-bc01-6eec5c668498,2025-11-10,7,Annual,App,Google,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium"",
  ""High""
]",,Intermediate,Start my fitness journey,,"[
  ""House"",
  ""Pop"",
  ""Salsa"",
  ""Techno"",
  ""World Rhythms""
]",3.13.1,Android,Samsung,Samsung,Sm-S938u1,7,3,3,0.9982333333,50.883333333,13,1
4269076,b242ed47-3c6f-4e7c-a604-0874d0a2f253,2025-11-10,7,Annual,Web,App to Web,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium"",
  ""High"",
  ""Low""
]",3,Beginner,Start my fitness journey,,"[
  ""Bachata"",
  ""Disco"",
  ""Electronic"",
  ""Hip Hop"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone11,8",7,0,0,0,0,13,1
4285449,18c4805d-8e03-4e3d-b087-e33dc684bd19,2025-11-12,0,Monthly,Web,Stripe,,25-34,female,Italy,Rest of the World,Europe,,"[
  ""Medium""
]",2,Beginner,lose weight and tone,,"[
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Disco"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""World Rhythms""
]",3.14.0,Android,Samsung,Samsung,Sm-P613,0,4,4,0.999875,36.070833333,11,1
4286519,9815f007-7dbb-48cb-a5a2-04dec9673a9a,2025-11-13,0,Monthly,Web,Stripe,,55-64,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Disco""
]",2,iOS,Apple,Apple,"Iphone14,5",0,2,0,0,18.675,10,1
4294500,1fec58ab-c868-41ce-839d-7621f677901a,2025-11-17,0,Monthly,Web,Stripe,,45-54,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,reduce stress,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Disco"",
  ""Hip Hop"",
  ""House"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""Techno"",
  ""World Rhythms""
]",2,iOS,Apple,Apple,"Iphone17,4",0,1,1,0.499,49.966666667,6,1
4287733,8d2c5556-344f-4a13-b552-9f124320fdfb,2025-11-13,0,Monthly,App,Apple,,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",5,Advanced,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Caribbean Rhythms"",
  ""Merengue"",
  ""Reggaeton"",
  ""Salsa""
]",6,iOS,Apple,Apple,"Iphone15,2",0,2,0,0,23.141666667,10,1
4283953,e446a44d-9119-45b4-9bb9-624c0f458967,2025-11-18,7,Annual,Web,Stripe,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""Electronic"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Salsa"",
  ""World Rhythms""
]",2,iOS,Apple,Apple,"Iphone15,3",7,0,0,0,0,5,1
4290736,e0bae6c7-9f92-4c3f-a861-bff915554aaa,2025-11-15,0,Monthly,Web,Stripe,,35-44,female,Canada,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Beginner,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Cumbia"",
  ""Disco"",
  ""Electronic"",
  ""House"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""Techno"",
  ""World Rhythms""
]",2,iOS,Apple,Apple,"Iphone16,2",0,40,29,0.8913862069,32.362935323,8,1
4284354,57533212-fdbe-4016-a379-9707faf660fe,2025-11-11,0,Monthly,Web,Stripe,,45-54,female,Australia,Rest of the World,APAC (excl. India),,"[
  ""Medium""
]",3,Beginner,lose weight and tone,,"[
  ""Disco"",
  ""Hip Hop"",
  ""House"",
  ""Pop""
]",3.13.1,Android,Samsung,Samsung,Sm-S911b,,7,5,0.40898,31.975,12,1
4221997,a35d3761-5701-4ba4-beb2-4dad7d1cf430,2025-11-08,7,Annual,Web,App to Web,,55-64,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Pop"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone17,2",34,0,0,0,0,15,1
4291100,d4b4a440-e985-428f-804f-9e751429da8b,2025-11-16,0,Monthly,Web,Stripe,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",,Intermediate,lose weight and tone,,"[
  ""Bachata"",
  ""Chill Out"",
  ""Electronic"",
  ""Hip Hop"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""Techno""
]",3.13.1,Android,Samsung,Samsung,Sm-S928u,0,2,1,0,13.333333333,7,1
4280558,4652af87-f667-454b-9a81-ea550ea091b0,2025-11-16,7,Annual,Web,App to Web,,55-64,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low""
]",4,Intermediate,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""Disco"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone14,2",7,0,0,0,0,7,1
4291465,e1d75332-2ed3-418d-82bd-52d165fdc6f4,2025-11-16,0,Monthly,Web,Stripe,,35-44,female,Italy,Rest of the World,Europe,,"[
  ""Low""
]",3,Beginner,Have some fun,,"[
  ""Bachata"",
  ""Caribbean Rhythms"",
  ""Merengue"",
  ""Pop"",
  ""Salsa""
]",3.13.1,Android,Samsung,Samsung,Sm-S921b,0,1,1,1,13.916666667,7,1
2867034,910035c5-3b30-40f2-9dc2-aa1c87f0828c,2025-11-19,7,Annual,Web,Stripe,,45-54,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",2,Intermediate,lose weight and tone,,"[
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Hip Hop"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",,iOS,,,,,0,0,0,0,4,1
4209578,64367d10-6a77-40ea-b211-941e26c4de51,2025-11-17,0,Annual,App,Google,,35-44,female,France,Rest of the World,Europe,,"[
  ""Medium""
]",,Beginner,lose weight and tone,,"[
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Disco"",
  ""Pop"",
  ""Salsa""
]",3.13.1,Android,Samsung,Samsung,Sm-S908e,50,1,1,0.9992,19.716666667,6,1
4285353,89dcdaf5-fdb1-4f62-82c2-de176e8a1897,2025-11-19,7,Annual,Web,App to Web,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low"",
  ""Medium"",
  ""High""
]",3,Beginner,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Cumbia"",
  ""Disco"",
  ""Electronic"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""Techno"",
  ""World Rhythms""
]",2,iOS,Apple,Apple,"Iphone16,2",7,0,0,0,0,4,1
4290650,49eb0512-e858-4285-9b59-4d5050f27235,2025-11-22,7,Annual,Web,Stripe,,45-54,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low"",
  ""Medium"",
  ""High""
]",3,Beginner,lose weight and tone,,"[
  ""Disco"",
  ""Merengue"",
  ""Pop"",
  ""Salsa""
]",3.14.0,Android,Samsung,Samsung,Sm-S921u,7,3,3,0.9995,31.955555556,1,1
4047707,37140a84-ce45-4dd9-b1b2-cdd87979ff5c,2025-11-12,0,Monthly,App,App to Web,,55-64,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Beginner,lose weight and tone,,"[
  ""Broadway"",
  ""Country"",
  ""Disco"",
  ""Pop"",
  ""R&B""
]",2,iOS,Apple,Apple,"Iphone13,2",0,1,1,0.9988,13.916666667,11,1
4280018,b02d44a3-6e09-44b7-979d-130951908338,2025-11-16,7,Annual,Web,Stripe,,55-64,female,United Kingdom,"Canada, Great Britain & United States",Europe,,"[
  ""Medium""
]",3,Advanced,Start my fitness journey,,"[
  ""Afro Rhythms"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Merengue"",
  ""Pop"",
  ""Salsa"",
  ""World Rhythms""
]",2,iOS,Apple,Apple,"Iphone17,5",7,0,0,0,0,7,1
4299490,3a4a70ad-59be-45cd-a723-841275904bcc,2025-11-20,0,Monthly,Web,App to Web,,45-54,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Beginner,lose weight and tone,,"[
  ""Bachata"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Reggaeton"",
  ""Salsa""
]",6,iOS,Apple,Apple,"Iphone17,1",0,0,0,0,0,3,1
4286749,7cca3656-e0f4-495a-a07c-d6ee5ee0b140,2025-11-20,7,Annual,Web,Stripe,,65+,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""High""
]",3,Intermediate,lose weight and tone,,"[
  ""Bachata"",
  ""Merengue"",
  ""Salsa""
]",3.14.0,Android,Nsd,Sgin,T12s_Row,6,3,2,0.99925,27.543333333,3,1
4294520,9bebf512-b096-44d2-b8a4-02e56479413c,2025-11-17,0,Monthly,Web,Stripe,,55-64,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Merengue"",
  ""Reggaeton"",
  ""Salsa""
]",,iOS,,,,,0,0,0,0,6,1
4290188,7b72ebb3-9eb0-41e5-b460-016f4701ce74,2025-11-22,7,Annual,Web,App to Web,,45-54,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Beginner,lose weight and tone,,"[
  ""Cumbia"",
  ""Hip Hop"",
  ""House"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""Techno""
]",2,iOS,Apple,Apple,"Iphone17,2",7,0,0,0,0,1,1
2017798,01203f25-c7df-46f0-ac55-d928665efa8e,2025-11-23,0,Monthly,App,Apple,,,,Germany,Rest of the World,Europe,,"[
  ""High""
]",3,Advanced,lose weight and tone,,"[
  ""Afrobeats"",
  ""Bachata"",
  ""Cumbia"",
  ""Disco"",
  ""Funk"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""R&B"",
  ""Reggae"",
  ""Reggaeton"",
  ""Salsa""
]",6,iOS,Apple,Apple,"Iphone17,4",,0,0,0,0,0,1
4287694,5de10bcc-f9b7-42ca-b459-5af903ce5b31,2025-11-23,7,Annual,Web,Stripe,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low"",
  ""Medium""
]",5,Beginner,lose weight and tone,,"[
  ""Electronic"",
  ""Hip Hop"",
  ""Pop"",
  ""Techno""
]",2,iOS,Apple,Apple,"Iphone13,1",10,0,0,0,0,0,1
4289727,48e1c814-eae1-4ef2-b580-4106f2957d7e,2025-11-22,7,Annual,App,Apple,,25-34,female,Germany,Rest of the World,Europe,,"[
  ""Medium""
]",2,Intermediate,reduce stress,,"[
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Hip Hop"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",6,iOS,Apple,Apple,"Iphone17,1",7,0,0,0,0,1,1
4291241,990d62db-45e1-492f-936c-282f4a3b9f7e,2025-11-23,7,Annual,Web,Stripe,Strand,,,United States of America,"Canada, Great Britain & United States",North America,,,,,,,,3.13.1,Android,Samsung,Samsung,Sm-S918u,,0,0,0,0,0,1
4289566,2f2f65b8-1b15-40de-a340-021c8aa9b987,2025-11-22,7,Annual,Web,Stripe,,35-44,female,United Kingdom,"Canada, Great Britain & United States",Europe,,"[
  ""Medium""
]",3,Beginner,Start my fitness journey,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Cumbia"",
  ""Disco"",
  ""Hip Hop"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""World Rhythms""
]",2,iOS,Apple,Apple,"Iphone12,8",7,0,0,0,0,1,1
3735117,922c5848-6d39-4bf5-9fde-1d9fd2f8b0c1,2025-11-23,7,Annual,Web,Stripe,,35-44,female,United Kingdom,"Canada, Great Britain & United States",Europe,,"[
  ""Medium""
]",2,Beginner,reduce stress,,"[
  ""Broadway"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone15,4",220,0,0,0,0,0,1
4106512,3c92e686-9996-4d3d-b4c0-55e931df140e,2025-11-21,7,Annual,Web,Stripe,,45-54,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Beginner,lose weight and tone,,"[
  ""Country"",
  ""Pop"",
  ""R&B"",
  ""Rock""
]",7,iOS,Apple,Apple,"Iphone16,2",113,0,0,0,0,2,1
4302293,a1731bd3-e2e1-4c75-ae9b-9eccad5ab7fe,2025-11-22,0,Monthly,Web,Stripe,,45-54,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",4,Intermediate,Start my fitness journey,,"[
  ""Bachata"",
  ""Cumbia"",
  ""Disco"",
  ""Hip Hop"",
  ""House"",
  ""Reggaeton"",
  ""Salsa""
]",,iOS,,,,,0,0,0,0,1,1
4303737,012582f6-f13c-4f40-8e60-699577fd70f4,2025-11-23,0,Monthly,Web,Stripe,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium"",
  ""High""
]",4,Intermediate,Start my fitness journey,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""Disco"",
  ""Electronic"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""World Rhythms""
]",6,iOS,Apple,Apple,"Iphone14,5",,0,0,0,0,0,1
4292746,540130b5-7f73-4ddf-99a6-7a338c1a5b30,2025-11-23,7,Annual,App,Apple,,Under 18,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Hip Hop"",
  ""Pop""
]",2,iOS,Apple,Apple,"Iphone14,7",7,0,0,0,0,0,1
